id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328354356_334,F01_Y4_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,0.16,16 out of 100 parts are shaded,,"{""description"":""Developing - count backwards, extend to 0-0.20, introduce tenths-hundredths relationship (1/10 = 10/100)"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":20},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20]}},""division"":{""wholeNumbers"":{""min"":100,""max"":500},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal""],""gapPosition"":""mixed""}}"
q_1764328354356_335,F01_Y4_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,1/10 is the same as how many hundredths?,10/100,1 tenth = 10 hundredths,,"{""description"":""Developing - count backwards, extend to 0-0.20, introduce tenths-hundredths relationship (1/10 = 10/100)"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":20},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20]}},""division"":{""wholeNumbers"":{""min"":100,""max"":500},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal""],""gapPosition"":""mixed""}}"
q_1764328354356_336,F01_Y4_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,0.1 is the same as how many hundredths?,0.10,1 tenth = 10 hundredths,,"{""description"":""Developing - count backwards, extend to 0-0.20, introduce tenths-hundredths relationship (1/10 = 10/100)"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":20},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20]}},""division"":{""wholeNumbers"":{""min"":100,""max"":500},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal""],""gapPosition"":""mixed""}}"
q_1764328354356_337,F01_Y4_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,0.2 is the same as how many hundredths?,0.20,2 tenths = 20 hundredths,,"{""description"":""Developing - count backwards, extend to 0-0.20, introduce tenths-hundredths relationship (1/10 = 10/100)"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":20},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20]}},""division"":{""wholeNumbers"":{""min"":100,""max"":500},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal""],""gapPosition"":""mixed""}}"
q_1764328354356_338,F01_Y4_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,"What is the missing number? 0.10, 0.09, 0.08, 0.07, __",0.06,The pattern counts backwards in hundredths,,"{""description"":""Developing - count backwards, extend to 0-0.20, introduce tenths-hundredths relationship (1/10 = 10/100)"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":20},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20]}},""division"":{""wholeNumbers"":{""min"":100,""max"":500},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal""],""gapPosition"":""mixed""}}"
q_1764328354356_339,F01_Y4_FRAC,2,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 400 ÷ 100?,4.00,Dividing by 100 gives hundredths,,"{""description"":""Developing - count backwards, extend to 0-0.20, introduce tenths-hundredths relationship (1/10 = 10/100)"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":20},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20]}},""division"":{""wholeNumbers"":{""min"":100,""max"":500},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2]}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal""],""gapPosition"":""mixed""}}"
q_1764328354356_340,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 300 ÷ 100?,3.00,Dividing by 100 gives hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_341,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,"What is the missing number? 0.10, 0.09, 0.08, __, 0.06",0.07,The pattern counts backwards in hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_342,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,"What is the missing number? 40/100, __, 38/100, 37/100, 36/100",39/100,The pattern counts backwards in hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_343,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,"What is the missing number? 70/100, __, 72/100, 73/100, 74/100",71/100,The pattern counts forwards in hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_344,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,9/10 is the same as how many hundredths?,90/100,9 tenths = 90 hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_345,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,0.18,18 out of 100 parts are shaded,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_346,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,18/100,18 out of 100 parts are shaded,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_347,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 600 ÷ 100?,600/100,Dividing by 100 gives hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_348,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 1.0 ÷ 10?,0.10,Dividing tenths by 10 gives hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354356_349,F01_Y4_FRAC,3,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,"What is the missing number? 0.04, 0.03, 0.02, __, 0.00",0.01,The pattern counts backwards in hundredths,,"{""description"":""Meeting - full range 0-1.00, all directions, divide tenths by 10, number line positioning"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":100},""directions"":[""forwards"",""backwards""],""startValues"":[0,10,20,30,40,50,60,70,80,90,100]}},""division"":{""wholeNumbers"":{""min"":100,""max"":1000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line""],""select"":""one""}},""visualType"":""mixed"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_350,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,8/100,8 out of 100 parts are shaded,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_351,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 1.6 ÷ 10?,16/100,Dividing tenths by 10 gives hundredths,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_352,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,14/100,14 out of 100 parts are shaded,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_353,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,16/100,16 out of 100 parts are shaded,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_354,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 200 ÷ 100?,200/100,Dividing by 100 gives hundredths,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_355,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 100 ÷ 100?,100/100,Dividing by 100 gives hundredths,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_356,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What fraction is shaded?,13/100,13 out of 100 parts are shaded,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_357,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,"What is the missing number? 25/100, 24/100, 23/100, 22/100, __",21/100,The pattern counts backwards in hundredths,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_358,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 900 ÷ 100?,900/100,Dividing by 100 gives hundredths,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354357_359,F01_Y4_FRAC,4,"Fractions, decimals and percentages","recognise, find, write, name and count fractions",4,text_input,What is 1.4 ÷ 10?,14/100,Dividing tenths by 10 gives hundredths,,"{""description"":""Exceeding - extend beyond 1.00 (up to 2.00), complex sequences, word problems with hundredths"",""math"":{""fractions"":{""denominator"":100,""sequence"":{""numeratorRange"":{""min"":1,""max"":200},""directions"":[""forwards"",""backwards""],""startValues"":[0,25,50,75,100,125,150,175,200]}},""division"":{""wholeNumbers"":{""min"":100,""max"":2000},""divisor"":100},""tenthsRelation"":{""include"":true,""tenthsValues"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20],""divideTenthsByTen"":true}},""presentation"":{""questionTypes"":{""options"":{""values"":[""count_hundredths"",""divide_by_100"",""name_hundredth"",""tenths_to_hundredths"",""divide_tenths"",""number_line"",""word_problem""],""select"":""one""}},""visualType"":""minimal"",""formats"":[""fraction"",""decimal"",""mixed""],""gapPosition"":""random""}}"
q_1764328354358_360,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: £7.94 or £5.06?,£7.94,Convert both measurements to the same unit and compare,"[""£7.94"",""£5.06""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_361,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: £1.88 or £4.40?,£4.40,Convert both measurements to the same unit and compare,"[""£1.88"",""£4.40""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_362,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is smaller: £7.51 or £4.48?,£4.48,Convert both measurements to the same unit and compare,"[""£7.51"",""£4.48""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
